Year,loc_ID,x,y,e_1_1,e_1_2,e_1_3,e_1_4,e_1_5,e_1_6,e_1_7,e_1_8,e_2_1,e_2_2,e_2_3,e_2_4,e_2_5,e_2_6,e_2_7,e_2_8,e_3_1,e_3_2,e_3_3,e_3_4,e_3_5,e_3_6,e_3_7,e_3_8,e_4_1,e_4_2,e_4_3,e_4_4,e_4_5,e_4_6,e_4_7,e_4_8,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,rs_1_1,rs_1_2,rs_1_3,rs_1_4,rs_1_5,rs_1_6,rs_1_7,rs_1_8,rs_2_1,rs_2_2,rs_2_3,rs_2_4,rs_2_5,rs_2_6,rs_2_7,rs_2_8,rs_3_1,rs_3_2,rs_3_3,rs_3_4,rs_3_5,rs_3_6,rs_3_7,rs_3_8,rs_4_1,rs_4_2,rs_4_3,rs_4_4,rs_4_5,rs_4_6,rs_4_7,rs_4_8,rs_5_1,rs_5_2,rs_5_3,rs_5_4,rs_5_5,rs_5_6,rs_5_7,rs_5_8,yield
2018,2,-85.06681132,41.09099018,66.2,37.8,0,0,2.3,36.9,73.1,117.8,86.4,109.7,35.8,39.9,108.4,64.7,89.8,124.8,19.3,9.5,1,0,4.7,6.6,11.8,26,7.9,0.3,-7.1,-8.9,-5,-3,0.1,13.5,27.1,59.6,59.6,59.6,59.6,59.6,59.6,59.6,293.045,299.66,300.81,300.955,300.35,297.545,297.8383334,298.6004762,279.655,287.205,295.705,294.77,294.315,292.4,297.545,291.6564286,0.0658,0.048375,0.039125,0.04005,0.024775,0.0254,0.0511,0.042089286,0.20065,0.394225,0.44725,0.4462,0.407425,0.28935,0.347375,0.380991667,0.1353,0.0852,0.082025,0.086725,0.062825,0.053075,0.100841667,0.067541667,81.2
2019,2,-85.06681132,41.09099018,59.2,25.7,10.8,0,1.7,36.9,76.7,92.9,86.5,93.3,83.2,56.2,54,78.9,133.1,148.8,17.4,5.4,5,0.1,3.9,7.1,16.4,22.8,6.2,-1,-2.7,-8.7,-5.7,-3.4,4,9.8,59,59.6,59.6,59.6,59.6,59.6,59.6,59.6,292.72,297.355,298.735,300.055,300.23,300.82,296.27,298.0264286,282.235,290.225,292.62,294.07,293.48,292.85,300.82,292.3285714,0.08125,0.055025,0.030975,0.029275,0.027675,0.038975,0.05575,0.045560714,0.25725,0.377325,0.414125,0.378875,0.359175,0.284625,0.349566667,0.340891667,0.1376,0.095825,0.06895,0.066875,0.06575,0.078775,0.100791667,0.070466667,55.9
2020,2,-85.06681132,41.09099018,76.3,30.2,22,7.8,1.6,56.2,66.2,106.2,93.9,32.6,66.9,103.1,53.8,86.7,49.8,107.3,19.1,6.9,6.1,4.5,3.5,10.8,14.7,21.6,6.4,-2.4,-1.8,-4,-5.8,0.1,2.3,8.9,24.7,24.7,59.6,59.6,59.6,59.6,42,37.8,292.26,292.74,300.55,301.245,297.35,295.76,295.1833334,296.4411904,282.195,284.88,293.245,295.38,294.06,288.435,295.76,290.565,0.061725,0.077475,0.049625,0.02455,0.0314,0.03735,0.062941667,0.049295238,0.238725,0.3601,0.380175,0.394,0.430875,0.3034,0.326333333,0.376091667,0.12085,0.09255,0.10145,0.060875,0.077675,0.0606,0.10495,0.066383333,80.5
2021,2,-85.06681132,41.09099018,52.9,54.1,12.2,1,0,64.9,78.1,101,54.3,70,35.1,46.4,40.8,54,56.6,89.7,17.5,12.7,4.6,2.8,-1.7,12,16.8,21.9,5.1,3.2,-3.1,-5.7,-11,1.3,4.4,9.2,8,20.4,28.1,31.7,31.7,59.6,35.3,19.5,294.095,294.365,299.285,300.245,298.57,298.585,295.915,297.2942858,282.43,280.805,293.89,293.985,294.515,290.465,298.585,290.6678572,0.064925,0.0771,0.022575,0.033975,0.03995,0.048025,0.054866667,0.04877381,0.260025,0.382975,0.3942,0.4488,0.4003,0.2915,0.345733333,0.3802,0.11565,0.1085,0.0584,0.06915,0.070375,0.08165,0.094183333,0.073725,99.7
2003,3,-85.89822777,39.20600369,62.3,38.3,10.9,0,0,52.1,88.9,99.2,89.6,64.2,91.4,48.1,98.7,62.3,86.6,145.1,17.4,9.83,4.59,-0.86,1.09,12.68,18.23,21.44,6.38,0.34,-3.01,-9.27,-7.14,0.32,6.56,11.11,56.6,79.3,102.1,102.1,102.1,102.1,95.4,102.1,295.165,295.385,301.89,302.74,301.03,295.55,297.48,298.4628572,280.79,283.6,290.355,293.44,291.325,284.045,295.55,288.4435714,0.088825,0.0666,0.06985,0.051375,0.0378,0.054975,0.075091667,0.063502381,0.24685,0.23945,0.2837,0.37185,0.413675,0.299275,0.256666667,0.3616,0.170375,0.096875,0.1283,0.107725,0.0861,0.10045,0.13185,0.098091667,64.4
2004,3,-85.89822777,39.20600369,72.4,43.4,21.1,0,5.5,53.1,88.1,114.9,74.1,131.8,63.8,134.5,26.8,79.6,80.9,183.9,18.9,14.11,5.59,1.32,4.99,12.57,18.19,24.84,5.68,3.5,-2.42,-7.7,-5.05,2.28,6.49,13.84,100.1,102.1,102.1,102.1,102.1,102.1,90.8,102.1,294.19,300.69,301.28,300.84,298.77,299.21,298.72,299.1,278.97,290.33,290.505,293.625,288.175,286.39,299.21,289.6007142,0.083825,0.097325,0.072475,0.07215,0.03605,0.05835,0.084541667,0.072102381,0.238025,0.299025,0.2963,0.404,0.429575,0.29745,0.277783333,0.377008333,0.159175,0.129675,0.13065,0.120175,0.08665,0.107275,0.139833333,0.1047,63.9
2005,3,-85.89822777,39.20600369,73.3,41.7,6.1,2.4,22.5,52.4,93.8,116.5,133.9,118,59,166.1,54.5,72,91.9,99.7,19.47,13.1,5.16,3.79,6.69,8.74,18.66,21.9,7.51,3.97,-4.44,-3.82,-2.75,-1.68,6.48,8.9,86.5,102.1,102.1,102.1,102.1,102.1,97.1,75.3,294.75,299.1,305.97,304.025,302.66,300.09,299.94,300.9335714,281.44,284.425,292.02,294.35,292.13,288.84,300.09,290.4707142,0.1003,0.0894,0.1056,0.068125,0.031925,0.060825,0.098433333,0.079229762,0.24935,0.317,0.36395,0.412625,0.39455,0.303075,0.3101,0.370083333,0.21155,0.175275,0.235125,0.128675,0.081075,0.113025,0.207316667,0.107591667,69.2
2006,3,-85.89822777,39.20600369,45.9,54.1,1,31.5,8.5,53.1,104.7,114.1,34.7,114.7,74.4,90.3,44.5,185.6,136.4,133.9,19.5,13.73,2.26,9.05,5.35,10.73,20.04,21.81,7.3,1.19,-5.54,-0.12,-4.89,0.38,7.76,10.63,28.6,83.4,88.2,102.1,102.1,102.1,102.1,102.1,297.285,294.795,303.135,303.12,301.285,299.595,298.405,299.66,282.41,287.9,292.11,293.495,290.715,286.055,299.595,290.3257142,0.0816,0.154425,0.07285,0.043375,0.0334,0.054825,0.102958333,0.077633333,0.27165,0.364425,0.29105,0.371,0.359625,0.27905,0.309041667,0.336558333,0.134575,0.158375,0.17025,0.10545,0.07055,0.087375,0.1544,0.087791667,65.8
2007,3,-85.89822777,39.20600369,68.1,41.7,34.8,9.4,0,59.5,93.8,101,125.9,91.8,139.8,134.1,78.6,94.3,118.5,38.5,17.14,12.97,9.1,4.88,-0.87,15.31,16.36,26.13,5.04,2.26,-0.85,-3.13,-10.61,3.82,4.88,12.76,102.1,102.1,102.1,102.1,102.1,102.1,102.1,37.5,296.255,295.54,304.665,303.055,305.035,302.72,298.82,300.87,280.5,289.815,290.825,291.865,294.535,288.945,302.72,291.315,0.0822,0.09095,0.090025,0.041675,0.0369,0.059975,0.087725,0.069921429,0.2307,0.29635,0.3312,0.38,0.3904,0.2504,0.286083333,0.340266667,0.15765,0.134175,0.181675,0.095625,0.0833,0.1051,0.157833333,0.094675,57.6
2008,3,-85.89822777,39.20600369,87.1,51.6,22.7,0.8,1.8,50.6,88.8,121.6,93.1,56,140,71.8,114.7,238.9,81.4,172,22.64,12.31,6.24,3.27,3.53,9.81,18.12,21.41,10.07,1.06,-1.97,-6.33,-5.3,-0.15,6.05,9.73,15.4,17,102.1,102.1,102.1,102.1,93.1,102.1,293.06,295.605,303.2,301.915,299.7,296.48,297.2883334,298.1783334,280.175,282.32,292.995,294.33,291.18,286.84,296.48,289.1885714,0.07935,0.06565,0.068525,0.065,0.04075,0.052625,0.071175,0.063296429,0.184025,0.26395,0.270325,0.3387,0.385875,0.317675,0.239433333,0.347416667,0.1225,0.0901,0.103175,0.129075,0.082775,0.093975,0.105258333,0.101941667,62.5
2009,3,-85.89822777,39.20600369,52.7,43.9,8,0,14.4,73.1,94.2,119.3,50.1,61.7,132.2,53.1,50.3,53.7,151.2,166.2,20.14,10.9,5.64,0.12,6.29,14.03,17.74,23.13,6.04,0.06,-4.97,-9.35,-4.15,1.82,6.38,11.64,19,33.7,80.2,80.2,102.1,102.1,102.1,102.1,289.135,295.72,301.85,300.705,300.15,295.67,295.5683334,296.9711904,279.835,287.4,292.345,291.58,290.665,286.11,295.67,289.0864286,0.108025,0.080075,0.07005,0.066225,0.0709,0.0544,0.08605,0.076532143,0.232175,0.2997,0.333725,0.331425,0.38885,0.309175,0.288533333,0.34315,0.132025,0.1007,0.097525,0.110575,0.153025,0.112575,0.110083333,0.125391667,65
2010,3,-85.89822777,39.20600369,66.3,38.5,8.3,0,0,56,102.4,116,167.5,26.1,79.9,49.1,41,81.6,84.5,131.4,16.4,14.3,4.36,0.2,0.7,12.99,21.36,24.14,5.4,3.33,-3.64,-7.21,-7.13,1.71,8.21,13.54,102.1,88.4,102.1,102.1,102.1,102.1,79.9,88.7,296.015,298.76,300.91,303.035,301.75,298.515,298.5616666,299.6495238,283.505,287.135,293.26,296.165,293.44,286.86,298.515,291.2685714,0.0886,0.06355,0.082375,0.041075,0.061925,0.05395,0.078175,0.067092857,0.280075,0.317225,0.346975,0.337275,0.304325,0.239275,0.314758333,0.293625,0.152625,0.1127,0.12275,0.072225,0.11665,0.09155,0.129358333,0.093475,63.6
2011,3,-85.89822777,39.20600369,32.3,55.6,0,0,13.8,59.8,92.1,98.7,30,163.3,39.9,45.4,124,114.1,258.8,159.8,22.2,13.93,0.71,-0.03,5.97,11.5,19.41,22.73,6.47,0.6,-6.54,-7.7,-4.14,1.52,7.46,12.39,17,102.1,102.1,102.1,102.1,102.1,102.1,102.1,292.56,297.145,300.58,304.455,302.895,298.455,296.7616666,298.9788096,281.155,287.98,294.44,297.08,293.405,284.98,298.455,291.0707142,0.08385,0.052675,0.083775,0.061675,0.0633,0.0589,0.073433333,0.068229762,0.23465,0.298525,0.303675,0.3216,0.3381,0.289925,0.27895,0.316541667,0.123875,0.0895,0.08925,0.12625,0.1292,0.11735,0.100875,0.124266667,57.5
2012,3,-85.89822777,39.20600369,79.3,52.1,29.1,14.8,32.6,81.3,97.3,117.5,83.3,178.5,132.6,97.6,40.5,101.7,79.7,89.9,19.49,14.6,7.96,6.01,7.65,18.41,18.97,26.73,5.96,4.06,-0.45,-3.8,-2.19,6.32,6.08,14.1,72.6,102.1,102.1,102.1,102.1,102.1,80.4,48.3,294.245,303.365,306.095,308.445,303.68,295.875,301.235,301.8485714,282.775,289.015,292.055,296.175,291.525,285.13,295.875,290.3642858,0.0584,0.068175,0.078875,0.0547,0.0336,0.04825,0.068483333,0.058640476,0.2914,0.333975,0.3393,0.39715,0.42835,0.3169,0.321558333,0.3808,0.0947,0.1102,0.146575,0.1066,0.080025,0.087,0.117158333,0.091208333,81.2
2013,3,-85.89822777,39.20600369,73.5,43,24.9,3.6,4.4,45,88.3,111,81.8,36.6,109.6,112.5,49.6,85.9,150.4,104.2,17.67,13.04,8.46,4.71,4.49,7.08,18.05,23.93,6,0.19,0.46,-4.5,-4.95,-1.89,5.79,13.1,78,69.7,102.1,102.1,102.1,102.1,102.1,90,292.54,296.21,301.625,301.88,302.64,299.725,296.7916666,298.7730952,281.99,287.995,288.49,292.56,291.745,288.565,299.725,290.1528572,0.082425,0.05575,0.052825,0.047175,0.066175,0.091225,0.063666667,0.065605952,0.22545,0.2929,0.293525,0.381825,0.355925,0.28605,0.270625,0.341266667,0.15,0.082175,0.074875,0.097675,0.1196,0.19845,0.10235,0.138575,97.6
2014,3,-85.89822777,39.20600369,67.2,46.1,10.5,0,0,57.4,102.2,121.8,144.7,71.5,121.3,60.2,70.1,65.4,174.1,113,19.47,10.34,5.11,0.51,1.23,9.48,18.98,24.18,7,-0.31,-3.56,-10.7,-8.6,-3.08,6.53,12.27,94.6,102.1,102.1,102.1,102.1,102.1,102.1,87.5,293.93,295.27,300.11,300.285,300.925,296.77,296.4366666,297.675238,279.95,287.765,293.48,289.645,292.195,285.385,296.77,289.3128572,0.09475,0.0759,0.13315,0.043175,0.030725,0.051425,0.101266667,0.075770238,0.235275,0.33665,0.379375,0.4538,0.4138,0.3214,0.3171,0.396333333,0.166475,0.1234,0.14845,0.09,0.071325,0.091775,0.146108333,0.084366667,86.8
2015,3,-85.89822777,39.20600369,71.2,40.7,21.5,0,0,52.6,92.4,102.4,87.2,63.7,74.3,50.7,57.4,134.5,169.6,67,18.9,8.41,6.13,2.34,-0.81,10.24,18.69,25.21,7.1,-1.84,-1.21,-7.07,-11.32,-0.78,6.92,13.53,35.8,55.4,102.1,102.1,102.1,102.1,102.1,63.2,293.71,298.375,301.79,302.375,299.99,298.265,297.9583334,298.9233334,280.845,285.545,290.2,294.085,292.325,287.865,298.265,289.8757142,0.079075,0.05785,0.068475,0.0403,0.0415,0.055175,0.068466667,0.058691667,0.255025,0.2843,0.28205,0.35445,0.326375,0.261025,0.273791667,0.31395,0.1326,0.102675,0.06895,0.088725,0.0837,0.10675,0.101408333,0.093058333,88.1
2016,3,-85.89822777,39.20600369,80.2,54.5,35.2,1.6,23.3,64.2,101.4,109,82.6,97.1,140.1,35.1,85.1,126.1,113.1,104.2,20.17,15.2,11.73,3.7,6.6,15.1,18.5,22.3,7.4,3.66,3.08,-5.9,-3.4,4.4,6,11.1,30.4,68.2,102.1,102.1,102.1,102.1,102.1,92,293.755,296.89,304.255,300.015,298.59,299.66,298.3,298.7807142,281.81,286.22,293.455,295.295,293.32,290.19,299.66,291.4214286,0.0713,0.054925,0.0654,0.063025,0.032175,0.034275,0.063875,0.054996429,0.2112,0.3173,0.35055,0.378325,0.377675,0.287575,0.293016667,0.347858333,0.108025,0.090825,0.1303,0.084025,0.072825,0.068475,0.109716667,0.075108333,83.8
2017,3,-85.89822777,39.20600369,55.7,49.2,7.5,16.3,41.1,66.2,105,122.4,46.4,51.7,89.4,95.3,49.4,116.1,141.7,154.6,22.8,15.5,4.5,6.4,12,12.5,21.5,23,9.9,2.8,-3.8,-1.4,0.5,1.8,9.5,11.7,26,25.9,55.9,102.1,102.1,102.1,102.1,102.1,295.575,298.55,304.7,303.065,299.225,300.17,299.6083334,300.127619,279.495,286.465,291.09,294.26,289.42,289.97,300.17,290.1242858,0.07675,0.067525,0.05325,0.0491,0.03,0.04915,0.065841667,0.055945238,0.2349,0.3078,0.320075,0.393775,0.449525,0.345675,0.287591667,0.396325,0.1188,0.098175,0.108025,0.114275,0.07315,0.08025,0.108333333,0.089225,76
2018,3,-85.89822777,39.20600369,69.6,47.9,4.9,0,24,59.1,85.2,116.5,105.4,103.7,47.1,53.3,169.4,109.6,115.6,109,20.6,12.7,4.7,2.1,8.7,9.3,14.7,27.6,8.5,1.7,-4.9,-7.3,-1.5,-0.7,3,15.8,64.7,102.1,102.1,102.1,102.1,102.1,102.1,89.1,290.985,304.445,303.92,302.12,301.79,300.675,299.7833334,300.5311904,276.63,290.8,294.855,292.79,294.465,289.395,300.675,291.3728572,0.0848,0.070775,0.07635,0.030925,0.032525,0.0526,0.077308333,0.060754762,0.174975,0.34295,0.3899,0.427575,0.471275,0.30685,0.302608333,0.4019,0.13055,0.153325,0.1717,0.071325,0.078,0.0913,0.151858333,0.080208333,72.9
2019,3,-85.89822777,39.20600369,67.2,35.9,28.3,1.7,25.1,56.5,83.5,107,79.6,127.3,119.9,104.1,122.3,115.5,191,136.5,19.7,8.3,8.1,3.6,7.6,9.8,18.8,24.8,7.7,-0.1,-1.1,-5.5,-2.6,-1.5,6.4,12.4,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,291.66,298.655,302.9,303.16,298.665,299.325,297.7383334,298.8719048,281.98,289.24,290.8,294.495,292.725,291.07,299.325,291.3764286,0.0798,0.172575,0.041875,0.0495,0.032025,0.047025,0.098083333,0.074411905,0.21455,0.37205,0.342175,0.39525,0.370675,0.30975,0.309591667,0.358558333,0.11245,0.0955,0.08335,0.1232,0.07705,0.10485,0.0971,0.1017,75.3
2020,3,-85.89822777,39.20600369,88.1,39.9,30.5,28.4,16.8,71.2,76,100.9,124.6,93.7,101.9,98.1,84.8,108.4,65.3,144.8,21.5,9.1,8.7,6.4,6.1,13.9,16.6,21.8,7.9,-1.6,-0.5,-2.4,-3.8,2.8,4.5,9.9,57.7,102.1,102.1,102.1,102.1,102.1,88.1,102.1,291.125,294.81,304.35,302.03,300.15,297.52,296.7616666,298.1066666,280.54,284.11,292.1,295.305,292.175,285.905,297.52,289.665,0.0713,0.1371,0.050775,0.035325,0.034075,0.045975,0.086391667,0.06584881,0.24605,0.332,0.330925,0.41465,0.464475,0.31665,0.302991667,0.398591667,0.1415,0.116325,0.109375,0.085725,0.080825,0.083525,0.1224,0.083358333,71.9
2021,3,-85.89822777,39.20600369,74.3,57.9,24.4,3.3,0,72.8,99.7,107.5,112.3,104,49.9,72.4,79.4,90.2,116.5,92.5,19.6,14.7,6.3,4.2,2.1,14.3,18.1,22.1,6.4,3.8,-2.6,-4.6,-7.8,3.1,6,10.2,53,93.9,102.1,102.1,102.1,102.1,102.1,82.4,294.055,293.915,303.985,300.2,299.665,300.085,297.3183334,298.4604762,280.895,278.575,291.985,293.585,294.035,289.405,300.085,289.795,0.074925,0.09645,0.070825,0.03745,0.027875,0.044225,0.080733333,0.061783333,0.207275,0.33055,0.42475,0.4195,0.389425,0.24095,0.320858333,0.349958333,0.1389,0.149825,0.155375,0.079,0.0586,0.080825,0.148033333,0.072808333,84.6
2003,4,-85.32458224,40.47389549,52.6,32.9,1.5,0,0,37.2,74.2,87.5,54.1,63.7,61.2,37.5,59.6,65.2,58.1,163.2,15.55,7.83,2.41,-3.33,-1.34,9.51,15.97,19.35,5.35,-0.09,-4.66,-11.39,-9.77,-2.28,4.19,9.17,11.3,38.9,44.1,44.1,44.1,74.6,61.2,74.6,293.385,296.21,303.13,299.625,300.635,294.415,297.575,297.8535714,276.225,278.92,287.28,290.05,288.73,282.22,294.415,285.4057142,0.1329,0.1124,0.118475,0.051475,0.0626,0.077725,0.121258333,0.096690476,0.24855,0.275125,0.32785,0.352825,0.378925,0.3034,0.283841667,0.34505,0.242725,0.2115,0.228325,0.092575,0.104975,0.13975,0.227516667,0.112433333,79
2004,4,-85.32458224,40.47389549,62.4,35.4,4.8,0,0,36.8,68.3,103.2,55.8,88.2,65.9,77.2,16.1,75,36.1,141.9,17.12,11.96,3.41,-1.98,2.12,9.66,16.34,22.89,4.69,2.57,-3.47,-10.33,-7.36,0.31,4.49,11.82,65.3,74.6,74.6,74.6,74.6,74.6,42.5,74.2,293.42,293.17,298.81,296.205,297.105,296.82,295.1333334,295.8090476,275.46,282.67,288.785,289.74,284.825,283.31,296.82,285.9442858,0.15555,0.13775,0.081875,0.06965,0.04115,0.062275,0.125058333,0.096186905,0.29,0.349775,0.347475,0.47445,0.4412,0.330275,0.329083333,0.415308333,0.291375,0.2324,0.1367,0.1049,0.086825,0.107975,0.220158333,0.0999,77
2005,4,-85.32458224,40.47389549,68.7,34.4,1,0,1.4,19.5,92.1,92.6,71.9,95.8,66.3,140.9,56.8,45.4,84.8,50,17.58,10.83,3.04,0.36,3.39,5.97,16.84,19.9,6.15,2.59,-5.53,-7.53,-5.19,-3.94,4.6,7.48,26,74.6,74.6,74.6,74.6,74.6,74.6,29.5,294.81,298.3,306.835,306.215,301.925,297.585,299.9816666,300.807381,276.49,280.835,288.055,291.69,288.59,286.895,297.585,287.1628572,0.1287,0.136,0.108675,0.05955,0.060875,0.066,0.124458333,0.09775119,0.25595,0.3455,0.3961,0.323,0.34475,0.283075,0.332516667,0.316941667,0.2291,0.24185,0.215275,0.12575,0.116375,0.127275,0.228741667,0.123133333,75
2006,4,-85.32458224,40.47389549,41.8,47.6,0,15.5,1.1,38.8,96,105.9,42.1,91.8,65.6,69.6,43.3,87.2,115.2,132.2,17.73,11.62,-0.41,6.21,2.96,8.01,17.93,20.19,6.75,0.62,-6.83,-1.7,-6.63,-1.68,5.51,9.36,10.3,49.9,49.9,74.6,74.6,74.6,74.6,74.6,292.025,293.955,301.025,302.255,297.99,293.495,295.6683334,296.6304762,276.455,284.68,288.89,292.505,288.11,284.735,293.495,286.9814286,0.1196,0.169325,0.0891,0.0446,0.1012,0.063925,0.126008333,0.101965476,0.251175,0.340675,0.35175,0.451825,0.466425,0.2764,0.314533333,0.398216667,0.2109,0.231025,0.17165,0.09605,0.135325,0.101325,0.204525,0.1109,79
2007,4,-85.32458224,40.47389549,64.8,36.3,27.4,0.6,0,43.9,84.2,75.1,125.6,60.2,125.7,126,58,130.7,98.7,29.4,15.52,10.97,6.89,2.06,-4.08,12,14.18,24.64,4.29,1.68,-1.59,-5.15,-13.2,1.11,3.14,11.28,73.2,74.6,74.6,74.6,74.6,74.6,74.6,27.5,289.445,298.95,301.76,299.82,299.405,297.085,296.7183334,297.597619,273.505,283.86,287.645,289.665,290.185,285.24,297.085,286.7407142,0.12475,0.1152,0.0804,0.047125,0.05215,0.066825,0.106783333,0.084747619,0.272925,0.339675,0.352675,0.44475,0.378275,0.270575,0.321758333,0.364533333,0.20305,0.22025,0.1575,0.08885,0.087625,0.116675,0.1936,0.097716667,82
2008,4,-85.32458224,40.47389549,68.3,45.3,3,0,0,29.6,88.3,119.1,67.2,88.9,119.3,64.9,126,132.2,65.4,131.6,21.08,9.98,3.14,1.14,0.46,6.46,16.5,19.77,9.44,0.37,-3.73,-8.27,-8.21,-2.54,4.37,8.21,17.1,56.2,74.6,74.6,74.6,74.6,74.6,74.6,291,295.45,301.385,299.64,299.93,295.265,295.945,296.945,276.015,279.705,288.41,289.23,288.615,282.72,295.265,285.7085714,0.140675,0.1139,0.10535,0.06415,0.040525,0.056375,0.119975,0.091564286,0.251425,0.2801,0.3327,0.425325,0.426825,0.3327,0.288075,0.39495,0.225025,0.191025,0.190275,0.11965,0.0876,0.09725,0.202108333,0.1015,80
2009,4,-85.32458224,40.47389549,51.5,38.8,1.1,0,0.9,59.4,82,107.7,50.9,47.6,129.3,35.8,69,95.9,150.6,94,18.03,8.77,3.03,-3.2,3.46,11.59,15.37,21.63,5.06,-0.48,-6.55,-12.65,-6.61,-0.87,4.45,9.82,13,19.4,27.6,27.6,38.5,74.6,74.6,56.3,291.445,296.435,301.08,299.955,297.235,293.655,296.32,296.5892858,272.44,280.46,288.665,287.715,287.12,282.28,293.655,284.6192858,0.154875,0.128625,0.1041,0.047725,0.044125,0.05735,0.1292,0.095142857,0.264625,0.2693,0.33935,0.41915,0.476175,0.34525,0.291091667,0.413525,0.24705,0.23365,0.1894,0.098275,0.0771,0.092625,0.223366667,0.089333333,79
2010,4,-85.32458224,40.47389549,62.2,36.3,1.4,0,0,46.6,91.1,109.6,136.1,29.3,76.7,28,38.7,98,65.1,133.5,14.81,12.42,2.13,-1.9,-1.24,10.91,19.38,22.59,4.85,2.72,-4.83,-8.74,-8.31,-0.27,6.44,12.02,74.6,66.2,71.8,71.8,71.8,74.6,47.1,64.4,292.975,297.355,297.49,301.935,298.78,296.825,295.94,297.3285714,273.24,286.41,288.96,291.165,289.93,282.985,296.825,287.0735714,0.1645,0.14635,0.0882,0.027025,0.048025,0.08045,0.133016667,0.09822381,0.30435,0.34455,0.39105,0.4487,0.41575,0.260325,0.34665,0.374925,0.2625,0.243525,0.1445,0.0609,0.086025,0.1262,0.216841667,0.091041667,63.4
2011,4,-85.32458224,40.47389549,31.3,48.1,0,0,0,44,73.4,90.8,29.4,114.1,26.8,42,103.1,94.8,185.7,138.1,19.94,11.88,-1.05,-2.57,1.98,8.36,16.09,21.23,5.98,-0.46,-7.52,-10.03,-7.01,-1.42,5,11.25,13.3,73.6,73.6,73.6,73.6,74.6,74.6,74.6,289.68,296.17,299.63,303.535,297.96,293.04,295.16,296.4535714,274.345,284.545,289.2,293.295,290.845,282.91,293.04,286.8828572,0.134275,0.147375,0.121775,0.04055,0.030375,0.1075,0.134475,0.102332143,0.243125,0.3119,0.378675,0.4819,0.454525,0.370025,0.311233333,0.435483333,0.2224,0.260775,0.166775,0.09,0.06515,0.11355,0.21665,0.089566667,81
2012,4,-85.32458224,40.47389549,75.6,46.7,21.5,1,7.2,65.1,83.6,75.2,85.5,144.2,117.8,80.4,40.5,88.2,61.9,53.7,17.98,12.62,5.71,3.07,4.87,15.7,16.35,25.27,5.62,3.22,-1.37,-5.75,-4.12,4.16,3.88,12.62,74.4,74.6,74.6,74.6,74.6,74.6,49.8,25.5,291.095,298.525,306.06,305.58,302.225,297.395,298.56,299.92,275.64,282.205,289.79,293.805,288.965,281.46,297.395,287.0371428,0.135375,0.15065,0.108925,0.04425,0.047725,0.084325,0.13165,0.100414286,0.2797,0.305025,0.368225,0.3609,0.350375,0.2693,0.31765,0.326858333,0.24695,0.215425,0.2125,0.0802,0.08415,0.137975,0.224958333,0.100775,86.4
2013,4,-85.32458224,40.47389549,69.1,33.3,18.3,0,0,11.9,74.4,102.2,85.5,21.8,84.5,85.5,47.3,62.9,155.1,81,16.12,10.46,6.15,2.05,1.42,4.64,15.26,22.92,5.53,-0.88,-0.72,-6.76,-6.97,-3.74,3.59,11.72,60.5,47.9,74.6,74.6,74.6,74.6,74.6,49.4,288.025,297.675,299.675,300.495,299.025,296.575,295.125,296.6564286,275.04,280.9,286.83,289.64,288.9,285.41,296.575,286.185,0.125975,0.120225,0.12005,0.0539,0.0476,0.087175,0.122083333,0.096715476,0.214175,0.271375,0.372075,0.48965,0.445825,0.313225,0.285875,0.416233333,0.2211,0.19895,0.207625,0.112525,0.0759,0.13715,0.209225,0.108525,66.8
2014,4,-85.32458224,40.47389549,62.9,40,1.1,0,0,7.6,91,112.3,121.3,48.3,98,60.9,71.2,55.9,126.4,105.1,17.91,8.08,2.39,-2.79,-2.23,5.71,16.37,22.33,6.23,-0.68,-5.4,-13.25,-11.8,-5.78,4.09,10.56,67.8,73.7,74.6,74.6,74.6,74.6,74.6,62.2,292.405,296.88,300.34,298.915,296.3,292.475,296.5416666,296.265238,275.91,281.91,285.49,288.045,289.66,281.445,292.475,284.9907142,0.1442,0.136575,0.073975,0.03695,0.047475,0.08165,0.11825,0.091296429,0.243325,0.309125,0.38185,0.484025,0.43675,0.340025,0.311433333,0.420266667,0.24815,0.239075,0.1277,0.0658,0.077725,0.114575,0.204975,0.086033333,92
2015,4,-85.32458224,40.47389549,64.4,29,8.2,0,0,29.8,81.6,102.7,73.2,59,59.2,50.5,36.4,81.1,111,88.3,16.88,6.47,3.98,-0.93,-3.98,7.06,16.43,23.62,6.09,-2.48,-2.38,-9.69,-14.2,-3.53,4.45,12.16,24.1,48,74.6,74.6,74.6,74.6,74.6,55.8,292.625,297.66,298.715,299.51,299.225,296.46,296.3333334,297.2183334,275.41,279.43,288.43,290.755,289.94,284.915,296.46,286.4771428,0.162925,0.1421,0.0919,0.03865,0.03785,0.0662,0.132308333,0.095990476,0.2735,0.2909,0.35125,0.4793,0.455125,0.31395,0.305216667,0.416125,0.26435,0.255725,0.160325,0.08095,0.07385,0.09735,0.2268,0.08405,59.6
